Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-D Traffic (Trip Counts),O-D Traffic (StL Index),Origin Zone Traffic (Trip Counts),Origin Zone Traffic (StL Index),Destination Zone Traffic (Trip Counts),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),4,2,3383,1529,126,55,251
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),2,1,785,405,17,8,501
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),24,18,10838,8846,551,436,358
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),9,7,3081,2513,142,119,318
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),12,9,4307,3542,302,235,427
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),3,2,2555,2005,100,76,207
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),4,6,1204,2171,60,91,413
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,3,290,534,17,27,326
Commercial,7,North Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),2,3,138,248,5,8,501
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),354,153,14648,6890,642,305,31
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),6,3,496,244,10,5,21
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),44,19,4148,1951,133,64,29
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),131,57,5836,2761,249,122,31
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),166,70,3383,1529,231,104,32
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),7,4,785,405,19,11,26
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),264,198,10838,8846,475,392,32
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),6,4,354,295,8,7,21
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),31,24,3081,2513,100,84,32
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),86,65,4307,3542,173,151,33
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),137,101,2555,2005,183,141,33
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),4,3,541,489,11,10,23
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),14,21,1204,2171,35,62,28
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,6,290,534,8,15,19
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),6,9,468,863,10,17,39
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,3,242,396,10,16,22
Commercial,7,North Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),2,3,138,248,6,13,21
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),6,3,292,135,11899,6434,231
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,1,77,36,2613,1331,311
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,0,145,67,5059,2640,240
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),3,1,65,30,2035,1066,176
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),4,3,234,191,8220,7662,203
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),1,1,63,52,1824,1615,162
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,1,113,92,3635,3286,240
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),2,1,54,44,1342,1211,205
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,1,11,17,1371,2856,459
Commercial,8,South Manning Ave,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1,5,8,212,404,459
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),47,22,292,135,57254,27787,70
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,5,77,36,17301,8172,83
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),28,13,145,67,22274,10762,66
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),10,4,65,30,10754,5091,70
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),36,30,234,191,42943,36130,70
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),7,7,63,52,13050,10712,57
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),22,18,113,92,16928,14250,70
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),7,5,54,44,8104,6649,81
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,1,11,17,4373,8029,56
Commercial,8,South Manning Ave,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,1,2,3,831,1469,56
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),18,8,292,135,14648,6890,97
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),5,2,77,36,4148,1951,121
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),8,4,145,67,5836,2761,81
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),5,2,65,30,3383,1529,99
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),14,11,234,191,10838,8846,96
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),4,3,63,52,3081,2513,126
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),6,5,113,92,4307,3542,81
Commercial,8,South Manning Ave,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),4,3,54,44,2555,2005,89
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),292,135,292,135,292,135,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),4,2,4,2,4,2,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),77,36,77,36,77,36,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),145,67,145,67,145,67,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),65,30,65,30,65,30,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,1,1,1,1,1,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),234,191,234,191,234,191,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),3,2,3,2,3,2,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),63,52,63,52,63,52,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),113,92,113,92,113,92,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),54,44,54,44,54,44,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,1,1,1,1,1,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),11,17,11,17,11,17,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),5,8,5,8,5,8,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),4,6,4,6,4,6,0
Commercial,8,South Manning Ave,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,3,2,3,2,3,0
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),28,12,292,135,35200,17106,378
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),7,3,77,36,11082,5218,377
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),11,5,145,67,13233,6428,353
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),10,4,65,30,6637,3182,406
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),25,19,234,191,26807,22673,367
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),6,5,63,52,8489,6960,377
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),11,8,113,92,10226,8673,353
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),8,6,54,44,5016,4189,379
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,1,11,17,2275,4115,N/A
Commercial,8,South Manning Ave,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1,5,8,583,984,N/A
Commercial,8,South Manning Ave,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,0,292,135,5116,2539,244
Commercial,8,South Manning Ave,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,0,65,30,661,314,244
Commercial,8,South Manning Ave,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,1,11,17,419,826,244
Commercial,8,South Manning Ave,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,1,2,3,62,116,244
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),7,3,292,135,1957,929,423
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),3,1,77,36,508,231,341
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),3,1,145,67,924,439,511
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,0,65,30,364,171,325
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),7,5,234,191,1474,1209,423
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),3,2,63,52,364,287,341
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),3,2,113,92,719,592,511
Commercial,8,South Manning Ave,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,1,54,44,274,224,325
Commercial,8,South Manning Ave,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),2,1,292,135,197,98,235
Commercial,8,South Manning Ave,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,0,145,67,110,54,417
Commercial,8,South Manning Ave,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,1,1,1,3,2,52
Commercial,8,South Manning Ave,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),2,2,234,191,157,136,235
Commercial,8,South Manning Ave,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,1,113,92,90,76,417
Commercial,8,South Manning Ave,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,1,1,1,3,3,52
Commercial,8,South Manning Ave,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,4,292,135,1718,872,412
Commercial,8,South Manning Ave,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,1,77,36,542,274,776
Commercial,8,South Manning Ave,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),7,3,145,67,852,430,308
Commercial,8,South Manning Ave,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),9,7,234,191,1367,1211,412
Commercial,8,South Manning Ave,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),2,1,63,52,445,384,776
Commercial,8,South Manning Ave,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),7,5,113,92,686,610,308
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),3,1,292,135,6402,2997,792
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,1,77,36,1572,713,636
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,0,145,67,3366,1577,947
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),2,1,234,191,4971,4065,792
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),1,1,63,52,1187,938,636
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,1,113,92,2675,2185,947
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,1,11,17,281,429,N/A
Commercial,8,South Manning Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1,5,8,86,129,N/A
Commercial,8,South Manning Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,0,292,135,8428,4289,225
Commercial,8,South Manning Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,0,65,30,1239,599,225
Commercial,8,South Manning Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,1,234,191,6170,5431,225
Commercial,8,South Manning Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,1,54,44,910,760,225
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),47,21,292,135,13070,6274,224
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,0,4,2,389,237,97
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,4,77,36,4093,1911,193
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),25,11,145,67,5594,2661,210
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),12,6,65,30,2484,1181,283
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),33,27,234,191,9938,8280,223
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,1,3,2,295,312,97
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),5,4,63,52,3112,2523,111
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),15,11,113,92,4310,3560,214
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),12,11,54,44,1859,1531,283
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),3,4,11,17,826,1516,321
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1,5,8,267,480,424
Commercial,8,South Manning Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,3,4,6,303,557,269
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),12,5,292,135,7380,3414,472
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),3,1,77,36,2327,1079,506
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),8,3,145,67,3436,1574,335
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,0,65,30,1256,563,1458
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),8,6,234,191,5494,4393,579
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),2,1,63,52,1757,1406,549
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),5,4,113,92,2561,2024,415
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,1,54,44,904,704,1458
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),2,3,11,17,463,788,390
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1,5,8,177,307,418
Commercial,8,South Manning Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,1,4,6,149,248,362
Commercial,8,South Manning Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,0,292,135,7592,3343,1464
Commercial,8,South Manning Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,0,145,67,2930,1292,1464
Commercial,8,South Manning Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,1,234,191,5716,4405,1464
Commercial,8,South Manning Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,1,113,92,2204,1708,1464
Commercial,8,South Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,0,292,135,738,330,N/A
Commercial,8,South Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,0,145,67,383,169,N/A
Commercial,8,South Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,1,234,191,551,436,N/A
Commercial,8,South Manning Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,1,113,92,302,235,N/A
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),7,4,292,135,642,305,54
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,1,77,36,133,64,30
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),4,2,145,67,249,122,81
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,0,65,30,231,104,24
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),6,6,234,191,475,392,24
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),2,2,63,52,100,84,30
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),3,3,113,92,173,151,18
Commercial,8,South Manning Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,1,54,44,183,141,24
Commercial,9,East TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1246,699,35200,17106,11899,6434,156
Commercial,9,East TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),156,108,2350,1197,923,619,99
